week,a1,a2
202053,0,2
202101,0,1
202102,0,6
202103,0,2
202104,0,3
202105,0,3
202106,0,2
202107,0,2
202108,0,3
202109,0,1
202110,0,1
202111,0,2
202113,0,2
202115,0,2
202117,0,4
