week,a1,a2
202053,0,2
202101,0,2
202102,0,5
202103,0,1
202104,0,4
202105,0,2
202106,0,3
202107,0,1
202108,0,5
202109,0,5
202110,0,2
202111,0,2
202112,0,2
202114,0,3
202115,0,3
202117,0,4
202118,0,1
202119,0,4
202121,0,2
202123,0,3
202124,0,2
202125,0,2
