week,a1,a2
202053,0,3
202101,0,1
202102,0,4
202103,0,2
202104,0,4
202105,0,2
202106,0,1
202107,0,2
202108,0,1
202109,0,1
202112,0,4
202113,0,4
202115,0,3
202116,0,5
202117,0,1
202118,0,2
202119,0,2
202120,0,1
202121,0,1
202122,0,1
202123,0,2
202124,0,2
