week,a1,a2
202053,0,1
202102,0,2
202103,0,2
202105,0,1
202108,0,2
202110,0,1
202111,0,2
202112,0,1
202113,0,2
202115,0,4
202117,0,3
202118,0,1
202120,0,1
202122,0,1
