week,a1,a2
202101,0,2
202102,0,4
202103,0,3
202104,0,2
202105,0,1
202106,0,1
202107,0,1
202109,0,2
202110,0,1
202111,0,3
202113,0,2
202114,0,3
202115,0,1
202116,0,3
202117,0,1
202118,0,2
202120,0,2
