week,a1,a2
202101,0,2
202103,0,1
202104,0,3
202105,0,5
202106,0,1
202107,0,2
202109,0,3
202110,0,2
202111,0,1
202112,0,2
202113,0,4
202114,0,2
202115,0,3
202116,0,1
202117,0,1
202118,0,2
202119,0,5
202122,0,3
202123,0,1
202124,0,3
