week,a1,a2
202053,0,1
202101,0,1
202103,0,1
202104,0,2
202105,0,2
202106,0,1
202107,0,2
202109,0,3
202110,0,2
202111,0,3
202112,0,1
202113,0,4
202114,0,1
202115,0,2
202116,0,2
202117,0,2
202118,0,3
202119,0,1
202124,0,1
