week,a1,a2
202053,0,1
202101,0,6
202102,0,3
202103,0,6
202104,0,4
202105,0,2
202107,0,3
202108,0,2
202109,0,4
202110,0,3
202111,0,1
202114,0,3
202115,0,4
202116,0,3
202117,0,2
