week,a1,a2
202053,0,1
202101,0,1
202102,0,3
202103,0,3
202104,0,8
202106,0,4
202107,0,1
202108,0,4
202109,0,1
202110,0,1
202111,0,2
202112,0,3
202114,0,2
202115,0,1
202116,0,2
202118,0,2
202121,0,1
202123,0,1
202124,0,3
