week,a1,a2
202102,0,3
202103,0,1
202104,0,1
202105,0,3
202107,0,1
202108,0,2
202110,0,1
202111,0,1
202113,0,2
202115,0,1
202116,0,1
202118,0,1
202120,0,4
202123,0,2
202124,0,1
202125,0,1
