week,a1,a2
202101,0,1
202102,0,2
202103,0,3
202104,0,2
202105,0,1
202106,0,3
202107,0,2
202110,0,1
202112,0,2
202114,0,3
202116,0,2
202118,0,1
202119,0,2
202120,0,1
202122,0,1
202123,0,1
202125,0,1
