week,a1,a2
202101,0,2
202102,0,3
202103,0,1
202104,0,1
202105,0,1
202106,1,1
202108,0,2
202111,0,2
202113,0,1
202115,0,2
202118,0,1
202119,0,1
202120,0,2
202122,0,1
