week,a1,a2
202053,0,1
202101,0,5
202102,0,2
202103,0,1
202104,0,1
202105,0,2
202107,0,1
202108,0,2
202109,0,2
202110,0,1
202111,0,4
202112,0,2
202113,0,4
202114,0,4
202115,0,2
202116,0,1
202117,0,4
202119,0,1
202120,0,2
202121,0,1
