week,a1,a2
202102,0,3
202103,0,5
202104,0,4
202105,0,4
202106,0,1
202107,0,2
202108,0,2
202109,0,2
202110,0,2
202111,0,5
202112,0,3
202113,0,2
202114,0,2
202115,0,1
202116,0,5
202117,0,5
202118,0,2
202119,0,3
202123,0,2
202124,0,2
202126,0,2
