week,a1,a2
202102,0,1
202104,0,3
202105,0,3
202106,0,2
202107,0,3
202108,0,2
202109,0,3
202110,0,2
202111,0,2
202112,0,2
202113,0,2
202114,0,1
202115,0,3
202116,0,2
202117,0,3
202118,0,2
202120,0,1
202123,0,1
202124,0,3
202125,0,1
